LSOA_Code,LSOA Name,Health and Disability Decile,Barriers to Housing & Services Decile,IDAOPI Decile,LA_Name,Service_users_LSOA,GP_PT_walk_mins,GP_PT_15mins_perc,LA_Code,Total_Above 65,Household deprivation (6 categories) Code,Household deprivation (6 categories),Observation_x,Total_Disablities,Car or van availability (5 categories) Code,Car or van availability (5 categories),Observation_y
E01025282,Preston 001C E01025282,1.0,7.0,8.0,Preston,,,,E07000123,,,,,,,,
E01025283,Preston 009B E01025283,1.0,6.0,1.0,Preston,,,,E07000123,,,,,,,,
E01025284,Preston 009C E01025284,2.0,10.0,4.0,Preston,,,,E07000123,,,,,,,,
E01025285,Preston 009D E01025285,3.0,9.0,2.0,Preston,,,,E07000123,,,,,,,,
E01025286,Preston 009E E01025286,1.0,7.0,1.0,Preston,,,,E07000123,,,,,,,,
E01025287,Preston 009F E01025287,1.0,9.0,2.0,Preston,,,,E07000123,,,,,,,,
E01025288,Preston 010D E01025288,2.0,5.0,5.0,Preston,,,,E07000123,,,,,,,,
E01025289,Preston 017A E01025289,2.0,8.0,2.0,Preston,,,,E07000123,,,,,,,,
E01025290,Preston 017B E01025290,1.0,7.0,1.0,Preston,,,,E07000123,,,,,,,,
E01025291,Preston 017C E01025291,2.0,8.0,3.0,Preston,,,,E07000123,,,,,,,,
E01025292,Preston 015B E01025292,1.0,8.0,1.0,Preston,,,,E07000123,,,,,,,,
E01025293,Preston 015C E01025293,1.0,7.0,1.0,Preston,,,,E07000123,,,,,,,,
E01025294,Preston 011D E01025294,4.0,9.0,1.0,Preston,,,,E07000123,,,,,,,,
E01025295,Preston 014A E01025295,1.0,7.0,1.0,Preston,,,,E07000123,,,,,,,,
E01025296,Preston 014B E01025296,1.0,7.0,1.0,Preston,,,,E07000123,,,,,,,,
E01025297,Preston 014C E01025297,2.0,9.0,1.0,Preston,,,,E07000123,,,,,,,,
E01025298,Preston 014D E01025298,2.0,9.0,1.0,Preston,,,,E07000123,,,,,,,,
E01025299,Preston 003D E01025299,5.0,10.0,9.0,Preston,,,,E07000123,,,,,,,,
E01025300,Preston 004D E01025300,1.0,6.0,4.0,Preston,,,,E07000123,,,,,,,,
E01025301,Preston 003E E01025301,3.0,4.0,6.0,Preston,,,,E07000123,,,,,,,,
E01025302,Preston 003F E01025302,3.0,10.0,9.0,Preston,,,,E07000123,,,,,,,,
E01025303,Preston 004E E01025303,5.0,6.0,8.0,Preston,,,,E07000123,,,,,,,,
E01025304,Preston 016E E01025304,4.0,8.0,3.0,Preston,,,,E07000123,,,,,,,,
E01025305,Preston 016F E01025305,2.0,9.0,1.0,Preston,,,,E07000123,,,,,,,,
E01025306,Preston 017D E01025306,2.0,8.0,2.0,Preston,,,,E07000123,,,,,,,,
E01025308,Preston 012B E01025308,3.0,10.0,4.0,Preston,,,,E07000123,,,,,,,,
E01025309,Preston 008E E01025309,3.0,10.0,6.0,Preston,,,,E07000123,,,,,,,,
E01025310,Preston 012C E01025310,2.0,10.0,5.0,Preston,,,,E07000123,,,,,,,,
E01025311,Preston 012D E01025311,2.0,10.0,4.0,Preston,,,,E07000123,,,,,,,,
E01025312,Preston 012E E01025312,3.0,10.0,4.0,Preston,,,,E07000123,,,,,,,,
E01025313,Preston 012F E01025313,1.0,9.0,1.0,Preston,,,,E07000123,,,,,,,,
E01025314,Preston 012G E01025314,2.0,6.0,4.0,Preston,,,,E07000123,,,,,,,,
E01033223,Preston 017F E01033223,1.0,7.0,1.0,Preston,,,,E07000123,,,,,,,,
E01033224,Preston 017G E01033224,1.0,8.0,1.0,Preston,,,,E07000123,,,,,,,,
E01033226,Preston 017H E01033226,1.0,8.0,1.0,Preston,,,,E07000123,,,,,,,,
E01025315,Ribble Valley 001A E01025315,9.0,1.0,9.0,Ribble Valley,596.216747283936,43.2434378861528,0.0,E07000124,14852.0,4.0,Household is deprived in three dimensions,436.0,13.9,0.0,No cars or vans in household,3056.0
E01025316,Ribble Valley 006A E01025316,7.0,6.0,9.0,Ribble Valley,621.424461364746,11.8549910207595,86.4197531318911,E07000124,14852.0,4.0,Household is deprived in three dimensions,436.0,13.9,0.0,No cars or vans in household,3056.0
E01025317,Ribble Valley 006B E01025317,5.0,9.0,8.0,Ribble Valley,530.457553863525,8.05454532331621,88.2231404676373,E07000124,14852.0,4.0,Household is deprived in three dimensions,436.0,13.9,0.0,No cars or vans in household,3056.0
E01025318,Ribble Valley 007A E01025318,8.0,6.0,8.0,Ribble Valley,497.577972412109,9.18085903299372,100.0,E07000124,14852.0,4.0,Household is deprived in three dimensions,436.0,13.9,0.0,No cars or vans in household,3056.0
E01025319,Ribble Valley 007B E01025319,10.0,1.0,9.0,Ribble Valley,877.885318756104,16.5977403292582,30.3370787444508,E07000124,14852.0,4.0,Household is deprived in three dimensions,436.0,13.9,0.0,No cars or vans in household,3056.0
E01025320,Ribble Valley 001B E01025320,7.0,1.0,9.0,Ribble Valley,587.448867797852,44.3146641699092,27.0522396540237,E07000124,14852.0,4.0,Household is deprived in three dimensions,436.0,13.9,0.0,No cars or vans in household,3056.0
E01025321,Ribble Valley 005A E01025321,5.0,10.0,8.0,Ribble Valley,619.232475280762,17.5788494399657,41.9469033570397,E07000124,14852.0,4.0,Household is deprived in three dimensions,436.0,13.9,0.0,No cars or vans in household,3056.0
E01025322,Ribble Valley 004A E01025322,8.0,1.0,9.0,Ribble Valley,596.216770172119,30.4447425007593,0.0,E07000124,14852.0,4.0,Household is deprived in three dimensions,436.0,13.9,0.0,No cars or vans in household,3056.0
E01025323,Ribble Valley 008A E01025323,9.0,2.0,8.0,Ribble Valley,523.881645202637,21.0325944307955,26.5690368982767,E07000124,14852.0,4.0,Household is deprived in three dimensions,436.0,13.9,0.0,No cars or vans in household,3056.0
E01025324,Ribble Valley 008B E01025324,7.0,4.0,8.0,Ribble Valley,649.92008972168,11.5271333900253,73.8617204831677,E07000124,14852.0,4.0,Household is deprived in three dimensions,436.0,13.9,0.0,No cars or vans in household,3056.0
E01025325,Ribble Valley 006C E01025325,4.0,10.0,5.0,Ribble Valley,807.7421875,4.44549524268364,100.0,E07000124,14852.0,4.0,Household is deprived in three dimensions,436.0,13.9,0.0,No cars or vans in household,3056.0
E01025326,Ribble Valley 004B E01025326,6.0,7.0,8.0,Ribble Valley,689.375625610352,11.7603971816555,81.0810820382364,E07000124,14852.0,4.0,Household is deprived in three dimensions,436.0,13.9,0.0,No cars or vans in household,3056.0
E01025327,Ribble Valley 004C E01025327,8.0,8.0,10.0,Ribble Valley,592.928802490234,11.5440109778158,82.6247687037958,E07000124,14852.0,4.0,Household is deprived in three dimensions,436.0,13.9,0.0,No cars or vans in household,3056.0
E01025328,Ribble Valley 006D E01025328,6.0,10.0,9.0,Ribble Valley,551.281295776367,7.86644140800718,100.0,E07000124,14852.0,4.0,Household is deprived in three dimensions,436.0,13.9,0.0,No cars or vans in household,3056.0
E01025329,Ribble Valley 003A E01025329,5.0,9.0,5.0,Ribble Valley,672.935844421387,13.8855212275425,59.7719861083711,E07000124,14852.0,4.0,Household is deprived in three dimensions,436.0,13.9,0.0,No cars or vans in household,3056.0
E01025330,Ribble Valley 003B E01025330,4.0,9.0,6.0,Ribble Valley,660.879974365234,11.9736648190875,81.0945274723093,E07000124,14852.0,4.0,Household is deprived in three dimensions,436.0,13.9,0.0,No cars or vans in household,3056.0
E01025331,Ribble Valley 001C E01025331,7.0,1.0,9.0,Ribble Valley,617.040504455566,48.0174783362912,0.0,E07000124,14852.0,4.0,Household is deprived in three dimensions,436.0,13.9,0.0,No cars or vans in household,3056.0
E01025332,Ribble Valley 008C E01025332,9.0,10.0,10.0,Ribble Valley,471.274291992188,17.1745350418651,0.0,E07000124,14852.0,4.0,Household is deprived in three dimensions,436.0,13.9,0.0,No cars or vans in household,3056.0
E01025333,Ribble Valley 007C E01025333,6.0,6.0,9.0,Ribble Valley,587.448860168457,17.8354110785113,0.0,E07000124,14852.0,4.0,Household is deprived in three dimensions,436.0,13.9,0.0,No cars or vans in household,3056.0
E01025334,Ribble Valley 002A E01025334,5.0,9.0,7.0,Ribble Valley,746.366943359375,12.8302935927785,100.0,E07000124,14852.0,4.0,Household is deprived in three dimensions,436.0,13.9,0.0,No cars or vans in household,3056.0
E01025335,Ribble Valley 003C E01025335,2.0,10.0,4.0,Ribble Valley,773.766616821289,11.3472663205134,100.0,E07000124,14852.0,4.0,Household is deprived in three dimensions,436.0,13.9,0.0,No cars or vans in household,3056.0
E01025336,Ribble Valley 008D E01025336,8.0,4.0,9.0,Ribble Valley,535.937507629395,25.4420445923557,0.0,E07000124,14852.0,4.0,Household is deprived in three dimensions,436.0,13.9,0.0,No cars or vans in household,3056.0
E01025337,Ribble Valley 008E E01025337,8.0,10.0,9.0,Ribble Valley,761.710754394531,19.2223740152489,0.0,E07000124,14852.0,4.0,Household is deprived in three dimensions,436.0,13.9,0.0,No cars or vans in household,3056.0
E01025338,Ribble Valley 003D E01025338,5.0,10.0,6.0,Ribble Valley,792.398406982422,10.1115350674075,100.0,E07000124,14852.0,4.0,Household is deprived in three dimensions,436.0,13.9,0.0,No cars or vans in household,3056.0
E01025339,Ribble Valley 003E E01025339,7.0,7.0,6.0,Ribble Valley,711.295379638672,16.3263944555501,42.2187972254866,E07000124,14852.0,4.0,Household is deprived in three dimensions,436.0,13.9,0.0,No cars or vans in household,3056.0
E01025340,Ribble Valley 005B E01025340,9.0,9.0,8.0,Ribble Valley,667.455871582031,17.1912642787292,60.2627250254376,E07000124,14852.0,4.0,Household is deprived in three dimensions,436.0,13.9,0.0,No cars or vans in household,3056.0
E01025341,Ribble Valley 005C E01025341,9.0,9.0,10.0,Ribble Valley,528.265579223633,18.7560576679624,0.0,E07000124,14852.0,4.0,Household is deprived in three dimensions,436.0,13.9,0.0,No cars or vans in household,3056.0
E01025342,Ribble Valley 004D E01025342,9.0,5.0,9.0,Ribble Valley,731.023086547852,16.1743480399344,43.7781100651622,E07000124,14852.0,4.0,Household is deprived in three dimensions,436.0,13.9,0.0,No cars or vans in household,3056.0
E01025343,Ribble Valley 005D E01025343,8.0,10.0,7.0,Ribble Valley,672.935836791992,17.0466618431359,0.0,E07000124,14852.0,4.0,Household is deprived in three dimensions,436.0,13.9,0.0,No cars or vans in household,3056.0
E01025344,Ribble Valley 002B E01025344,5.0,10.0,6.0,Ribble Valley,683.895698547363,4.00927883302074,100.0,E07000124,14852.0,4.0,Household is deprived in three dimensions,436.0,13.9,0.0,No cars or vans in household,3056.0
E01025345,Ribble Valley 002C E01025345,8.0,9.0,10.0,Ribble Valley,686.087669372559,9.63038356636854,77.1565483927648,E07000124,14852.0,4.0,Household is deprived in three dimensions,436.0,13.9,0.0,No cars or vans in household,3056.0
E01025346,Ribble Valley 002D E01025346,9.0,10.0,8.0,Ribble Valley,714.583312988281,10.5604140228026,100.0,E07000124,14852.0,4.0,Household is deprived in three dimensions,436.0,13.9,0.0,No cars or vans in household,3056.0
E01025347,Ribble Valley 002E E01025347,6.0,9.0,8.0,Ribble Valley,748.558929443359,10.587920968267,100.0,E07000124,14852.0,4.0,Household is deprived in three dimensions,436.0,13.9,0.0,No cars or vans in household,3056.0
E01025348,Ribble Valley 001D E01025348,9.0,3.0,9.0,Ribble Valley,797.878295898438,17.7555355425458,47.8021984116505,E07000124,14852.0,4.0,Household is deprived in three dimensions,436.0,13.9,0.0,No cars or vans in household,3056.0
E01025349,Ribble Valley 001E E01025349,9.0,2.0,9.0,Ribble Valley,628.000358581543,23.9419544182008,0.0,E07000124,14852.0,4.0,Household is deprived in three dimensions,436.0,13.9,0.0,No cars or vans in household,3056.0
E01025350,Ribble Valley 007D E01025350,9.0,7.0,8.0,Ribble Valley,615.944522857666,8.58370114803094,100.0,E07000124,14852.0,4.0,Household is deprived in three dimensions,436.0,13.9,0.0,No cars or vans in household,3056.0
E01025351,Ribble Valley 007E E01025351,8.0,2.0,9.0,Ribble Valley,1072.9709854126,11.822696609923,63.4320740441314,E07000124,14852.0,4.0,Household is deprived in three dimensions,436.0,13.9,0.0,No cars or vans in household,3056.0
E01025352,Ribble Valley 008F E01025352,10.0,2.0,10.0,Ribble Valley,607.176620483398,16.6370033515403,44.5848375224452,E07000124,14852.0,4.0,Household is deprived in three dimensions,436.0,13.9,0.0,No cars or vans in household,3056.0
E01025353,Ribble Valley 008G E01025353,7.0,4.0,9.0,Ribble Valley,498.673950195313,12.1948569930335,100.0,E07000124,14852.0,4.0,Household is deprived in three dimensions,436.0,13.9,0.0,No cars or vans in household,3056.0
E01025354,Ribble Valley 005E E01025354,10.0,2.0,10.0,Ribble Valley,626.904388427734,20.2635665324498,51.0489522574355,E07000124,14852.0,4.0,Household is deprived in three dimensions,436.0,13.9,0.0,No cars or vans in household,3056.0
E01025355,Rossendale 001A E01025355,9.0,7.0,10.0,Rossendale,886.975738525391,7.9342893824745,100.0,E07000125,13661.0,4.0,Household is deprived in three dimensions,1270.0,20.0,0.0,No cars or vans in household,5605.0
E01025356,Rossendale 004A E01025356,3.0,10.0,4.0,Rossendale,662.317596435547,5.26105604549712,100.0,E07000125,13661.0,4.0,Household is deprived in three dimensions,1270.0,20.0,0.0,No cars or vans in household,5605.0
E01025357,Rossendale 008A E01025357,5.0,4.0,5.0,Rossendale,644.302543640137,14.4028450463054,41.2828946180394,E07000125,13661.0,4.0,Household is deprived in three dimensions,1270.0,20.0,0.0,No cars or vans in household,5605.0
E01025358,Rossendale 008B E01025358,8.0,2.0,8.0,Rossendale,999.304794311523,15.6170308543337,42.2057271596546,E07000125,13661.0,4.0,Household is deprived in three dimensions,1270.0,20.0,0.0,No cars or vans in household,5605.0
E01025359,Rossendale 009A E01025359,5.0,3.0,7.0,Rossendale,750.273361206055,11.2229097474224,100.0,E07000125,13661.0,4.0,Household is deprived in three dimensions,1270.0,20.0,0.0,No cars or vans in household,5605.0
E01025360,Rossendale 009B E01025360,3.0,7.0,3.0,Rossendale,973.871788024902,7.66865060834846,100.0,E07000125,13661.0,4.0,Household is deprived in three dimensions,1270.0,20.0,0.0,No cars or vans in household,5605.0
E01025361,Rossendale 001B E01025361,3.0,10.0,5.0,Rossendale,945.259674072266,11.2849214968448,100.0,E07000125,13661.0,4.0,Household is deprived in three dimensions,1270.0,20.0,0.0,No cars or vans in household,5605.0
E01025362,Rossendale 001C E01025362,6.0,3.0,7.0,Rossendale,871.080116271973,16.9197325043388,0.0,E07000125,13661.0,4.0,Household is deprived in three dimensions,1270.0,20.0,0.0,No cars or vans in household,5605.0
E01025363,Rossendale 002A E01025363,3.0,5.0,6.0,Rossendale,583.899200439453,8.8512522662413,100.0,E07000125,13661.0,4.0,Household is deprived in three dimensions,1270.0,20.0,0.0,No cars or vans in household,5605.0
E01025364,Rossendale 002B E01025364,6.0,9.0,10.0,Rossendale,569.06330871582,10.6827933160187,100.0,E07000125,13661.0,4.0,Household is deprived in three dimensions,1270.0,20.0,0.0,No cars or vans in household,5605.0
E01025365,Rossendale 008C E01025365,7.0,5.0,7.0,Rossendale,695.168579101563,14.6166466638979,57.1646325670289,E07000125,13661.0,4.0,Household is deprived in three dimensions,1270.0,20.0,0.0,No cars or vans in household,5605.0
E01025366,Rossendale 002C E01025366,2.0,10.0,2.0,Rossendale,629.466674804688,6.0061279736967,100.0,E07000125,13661.0,4.0,Household is deprived in three dimensions,1270.0,20.0,0.0,No cars or vans in household,5605.0
E01025367,Rossendale 003A E01025367,6.0,2.0,6.0,Rossendale,722.720970153809,18.513988215426,16.2756591383396,E07000125,13661.0,4.0,Household is deprived in three dimensions,1270.0,20.0,0.0,No cars or vans in household,5605.0
E01025368,Rossendale 003B E01025368,3.0,8.0,5.0,Rossendale,742.855392456055,12.8346504264303,81.8830242217679,E07000125,13661.0,4.0,Household is deprived in three dimensions,1270.0,20.0,0.0,No cars or vans in household,5605.0
E01025369,Rossendale 003C E01025369,1.0,9.0,3.0,Rossendale,587.078323364258,8.35063181864007,100.0,E07000125,13661.0,4.0,Household is deprived in three dimensions,1270.0,20.0,0.0,No cars or vans in household,5605.0
E01025370,Rossendale 010F E01025370,3.0,6.0,6.0,Rossendale,543.630264282227,14.1516763965161,74.4639378625743,E07000125,13661.0,4.0,Household is deprived in three dimensions,1270.0,20.0,0.0,No cars or vans in household,5605.0
E01025371,Rossendale 010A E01025371,3.0,7.0,3.0,Rossendale,686.690902709961,9.25842582293156,100.0,E07000125,13661.0,4.0,Household is deprived in three dimensions,1270.0,20.0,0.0,No cars or vans in household,5605.0
E01025373,Rossendale 004C E01025373,8.0,8.0,7.0,Rossendale,718.482131958008,8.18943942903021,100.0,E07000125,13661.0,4.0,Household is deprived in three dimensions,1270.0,20.0,0.0,No cars or vans in household,5605.0
E01025374,Rossendale 010B E01025374,2.0,7.0,3.0,Rossendale,666.556419372559,13.5430046326626,76.9475351432648,E07000125,13661.0,4.0,Household is deprived in three dimensions,1270.0,20.0,0.0,No cars or vans in household,5605.0
E01025375,Rossendale 009C E01025375,6.0,8.0,9.0,Rossendale,722.720993041992,11.6543695390605,100.0,E07000125,13661.0,4.0,Household is deprived in three dimensions,1270.0,20.0,0.0,No cars or vans in household,5605.0
E01025376,Rossendale 009D E01025376,4.0,9.0,2.0,Rossendale,1041.69313049316,12.3395827928039,59.8168880504467,E07000125,13661.0,4.0,Household is deprived in three dimensions,1270.0,20.0,0.0,No cars or vans in household,5605.0
E01025377,Rossendale 007A E01025377,9.0,7.0,9.0,Rossendale,587.078338623047,16.9171661302403,0.0,E07000125,13661.0,4.0,Household is deprived in three dimensions,1270.0,20.0,0.0,No cars or vans in household,5605.0
E01025378,Rossendale 007B E01025378,6.0,5.0,6.0,Rossendale,685.63117980957,16.0074803083655,18.701699900019,E07000125,13661.0,4.0,Household is deprived in three dimensions,1270.0,20.0,0.0,No cars or vans in household,5605.0
E01025379,Rossendale 007C E01025379,2.0,9.0,3.0,Rossendale,658.078765869141,13.6291951598812,78.5829295918994,E07000125,13661.0,4.0,Household is deprived in three dimensions,1270.0,20.0,0.0,No cars or vans in household,5605.0
E01025380,Rossendale 007D E01025380,6.0,10.0,9.0,Rossendale,617.809867858887,16.1242538949412,41.8524869385135,E07000125,13661.0,4.0,Household is deprived in three dimensions,1270.0,20.0,0.0,No cars or vans in household,5605.0
E01025381,Rossendale 003D E01025381,2.0,8.0,3.0,Rossendale,654.899642944336,12.2584145711231,78.3171533929459,E07000125,13661.0,4.0,Household is deprived in three dimensions,1270.0,20.0,0.0,No cars or vans in household,5605.0
E01025382,Rossendale 003E E01025382,1.0,7.0,2.0,Rossendale,845.647132873535,6.98385953648739,100.0,E07000125,13661.0,4.0,Household is deprived in three dimensions,1270.0,20.0,0.0,No cars or vans in household,5605.0
E01025383,Rossendale 003F E01025383,6.0,7.0,5.0,Rossendale,983.409194946289,11.8137502063518,100.0,E07000125,13661.0,4.0,Household is deprived in three dimensions,1270.0,20.0,0.0,No cars or vans in household,5605.0
E01025384,Rossendale 008D E01025384,5.0,4.0,7.0,Rossendale,564.824447631836,10.4494186915226,100.0,E07000125,13661.0,4.0,Household is deprived in three dimensions,1270.0,20.0,0.0,No cars or vans in household,5605.0
E01025385,Rossendale 004D E01025385,1.0,5.0,2.0,Rossendale,623.108390808105,10.6179591590578,100.0,E07000125,13661.0,4.0,Household is deprived in three dimensions,1270.0,20.0,0.0,No cars or vans in household,5605.0
E01025387,Rossendale 004F E01025387,5.0,7.0,6.0,Rossendale,530.913780212402,12.4851098528694,100.0,E07000125,13661.0,4.0,Household is deprived in three dimensions,1270.0,20.0,0.0,No cars or vans in household,5605.0
E01025388,Rossendale 010G E01025388,2.0,9.0,4.0,Rossendale,696.228248596191,13.9138202332257,63.622527340084,E07000125,13661.0,4.0,Household is deprived in three dimensions,1270.0,20.0,0.0,No cars or vans in household,5605.0
E01025389,Rossendale 010H E01025389,1.0,6.0,3.0,Rossendale,580.720077514648,15.7555839870131,71.8978111108154,E07000125,13661.0,4.0,Household is deprived in three dimensions,1270.0,20.0,0.0,No cars or vans in household,5605.0
E01025390,Rossendale 010I E01025390,2.0,8.0,3.0,Rossendale,547.869110107422,14.9687998969369,47.5822047812083,E07000125,13661.0,4.0,Household is deprived in three dimensions,1270.0,20.0,0.0,No cars or vans in household,5605.0
